Customer ID,cluster,cluster_label
14670.0,3,Potential
14672.0,3,Potential
14673.0,0,Potential
14676.0,0,Potential
14679.0,3,Potential
14680.0,2,Champions
14681.0,3,Potential
14682.0,3,Potential
14684.0,0,Potential
14688.0,0,Potential
14690.0,3,Potential
14691.0,0,Potential
14696.0,0,Potential
14697.0,3,Potential
14698.0,3,Potential
14699.0,3,Potential
14700.0,0,Potential
14701.0,3,Potential
14702.0,0,Potential
14704.0,3,Potential
14708.0,0,Potential
14709.0,0,Potential
14710.0,3,Potential
14711.0,3,Potential
14712.0,3,Potential
14713.0,0,Potential
14715.0,0,Potential
14719.0,3,Potential
14720.0,0,Potential
14723.0,0,Potential
14727.0,3,Potential
14729.0,3,Potential
14730.0,3,Potential
14731.0,3,Potential
14732.0,0,Potential
14733.0,0,Potential
14735.0,3,Potential
14737.0,3,Potential
14738.0,0,Potential
14739.0,0,Potential
14740.0,3,Potential
14741.0,3,Potential
14744.0,0,Potential
14745.0,3,Potential
14747.0,3,Potential
14748.0,0,Potential
14755.0,3,Potential
14759.0,3,Potential
14761.0,3,Potential
14765.0,3,Potential
14766.0,0,Potential
14768.0,3,Potential
14769.0,3,Potential
14775.0,0,Potential
14776.0,3,Potential
14777.0,3,Potential
14778.0,3,Potential
14779.0,3,Potential
14788.0,3,Potential
14789.0,3,Potential
14790.0,3,Potential
14792.0,3,Potential
14793.0,3,Potential
14794.0,3,Potential
14796.0,0,Potential
14798.0,3,Potential
14800.0,0,Potential
14801.0,3,Potential
14803.0,3,Potential
14804.0,3,Potential
14808.0,3,Potential
14810.0,0,Potential
14813.0,3,Potential
14815.0,3,Potential
14817.0,3,Potential
14819.0,3,Potential
14820.0,3,Potential
14821.0,3,Potential
14823.0,3,Potential
14824.0,3,Potential
14825.0,0,Potential
14828.0,3,Potential
14829.0,0,Potential
14834.0,0,Potential
14836.0,3,Potential
14837.0,3,Potential
14841.0,3,Potential
14842.0,0,Potential
14844.0,0,Potential
14849.0,0,Potential
14850.0,0,Potential
14852.0,0,Potential
14853.0,0,Potential
14854.0,0,Potential
14855.0,3,Potential
14856.0,3,Potential
14857.0,0,Potential
14860.0,3,Potential
14863.0,3,Potential
14865.0,0,Potential
14866.0,0,Potential
14867.0,0,Potential
14868.0,0,Potential
14869.0,0,Potential
14871.0,3,Potential
14878.0,0,Potential
14880.0,3,Potential
14882.0,3,Potential
14883.0,0,Potential
14886.0,3,Potential
14889.0,3,Potential
14891.0,3,Potential
14895.0,0,Potential
14896.0,3,Potential
14897.0,0,Potential
14898.0,0,Potential
14901.0,0,Potential
14903.0,0,Potential
14904.0,3,Potential
14905.0,3,Potential
14907.0,0,Potential
14910.0,3,Potential
14911.0,2,Champions
14912.0,3,Potential
14913.0,0,Potential
14915.0,3,Potential
14916.0,3,Potential
14918.0,3,Potential
14920.0,3,Potential
14921.0,3,Potential
14924.0,3,Potential
14929.0,3,Potential
14930.0,3,Potential
14931.0,3,Potential
14932.0,3,Potential
14934.0,3,Potential
14936.0,3,Potential
14937.0,3,Potential
14944.0,3,Potential
14947.0,3,Potential
14948.0,3,Potential
14950.0,3,Potential
14952.0,0,Potential
14958.0,3,Potential
14959.0,3,Potential
14960.0,3,Potential
14961.0,3,Potential
14963.0,3,Potential
14964.0,3,Potential
14965.0,3,Potential
14968.0,3,Potential
14970.0,3,Potential
14971.0,3,Potential
14972.0,3,Potential
14974.0,3,Potential
14976.0,3,Potential
14981.0,3,Potential
14984.0,3,Potential
14987.0,3,Potential
14988.0,3,Potential
14995.0,3,Potential
14997.0,3,Potential
14998.0,3,Potential
15002.0,0,Potential
15005.0,0,Potential
15007.0,3,Potential
15010.0,3,Potential
15012.0,3,Potential
15017.0,3,Potential
15018.0,0,Potential
15021.0,0,Potential
15023.0,0,Potential
15024.0,0,Potential
15025.0,3,Potential
15026.0,3,Potential
15027.0,0,Potential
15028.0,0,Potential
15031.0,0,Potential
15032.0,3,Potential
15033.0,3,Potential
15034.0,3,Potential
15035.0,3,Potential
15038.0,0,Potential
15039.0,0,Potential
15043.0,3,Potential
15044.0,0,Potential
15045.0,0,Potential
15046.0,0,Potential
15048.0,0,Potential
15049.0,3,Potential
15051.0,3,Potential
15053.0,3,Potential
15057.0,3,Potential
15058.0,3,Potential
15059.0,3,Potential
15060.0,3,Potential
15061.0,2,Champions
15062.0,3,Potential
15063.0,3,Potential
15065.0,3,Potential
15066.0,3,Potential
15067.0,3,Potential
15070.0,3,Potential
15071.0,3,Potential
15073.0,3,Potential
15078.0,0,Potential
15079.0,0,Potential
15081.0,0,Potential
15087.0,3,Potential
15088.0,3,Potential
15089.0,3,Potential
15090.0,3,Potential
15091.0,3,Potential
15092.0,0,Potential
15093.0,0,Potential
15095.0,3,Potential
15097.0,3,Potential
15098.0,3,Potential
15100.0,0,Potential
15101.0,0,Potential
15103.0,3,Potential
15104.0,3,Potential
15105.0,3,Potential
15106.0,0,Potential
15107.0,0,Potential
15108.0,3,Potential
15109.0,3,Potential
15110.0,3,Potential
15111.0,0,Potential
15114.0,3,Potential
15117.0,3,Potential
15119.0,3,Potential
15120.0,3,Potential
15123.0,3,Potential
15124.0,3,Potential
15125.0,0,Potential
15127.0,3,Potential
15128.0,0,Potential
15129.0,3,Potential
15133.0,0,Potential
15134.0,3,Potential
15136.0,0,Potential
15139.0,3,Potential
15140.0,3,Potential
15144.0,0,Potential
15145.0,3,Potential
15147.0,3,Potential
15150.0,3,Potential
15152.0,0,Potential
15153.0,3,Potential
15156.0,3,Potential
15157.0,3,Potential
15159.0,0,Potential
15164.0,3,Potential
15165.0,3,Potential
15171.0,3,Potential
15172.0,3,Potential
15179.0,3,Potential
15180.0,3,Potential
15181.0,0,Potential
15182.0,3,Potential
15184.0,0,Potential
15187.0,0,Potential
15189.0,0,Potential
15192.0,0,Potential
15193.0,3,Potential
15194.0,0,Potential
15195.0,3,Potential
15197.0,0,Potential
15198.0,3,Potential
15199.0,0,Potential
15201.0,3,Potential
15203.0,3,Potential
15205.0,3,Potential
15206.0,0,Potential
15208.0,3,Potential
15211.0,0,Potential
15212.0,3,Potential
15214.0,0,Potential
15215.0,3,Potential
15218.0,3,Potential
15220.0,3,Potential
15221.0,3,Potential
15223.0,3,Potential
15224.0,3,Potential
15226.0,3,Potential
15227.0,3,Potential
15228.0,0,Potential
15234.0,3,Potential
15235.0,0,Potential
15237.0,3,Potential
15238.0,3,Potential
15240.0,0,Potential
15241.0,0,Potential
15244.0,3,Potential
15245.0,3,Potential
15247.0,3,Potential
15249.0,0,Potential
15251.0,0,Potential
15252.0,0,Potential
15253.0,3,Potential
15254.0,3,Potential
15255.0,3,Potential
15257.0,3,Potential
15258.0,3,Potential
15260.0,0,Potential
15264.0,3,Potential
15265.0,3,Potential
15266.0,3,Potential
15267.0,3,Potential
15270.0,0,Potential
15271.0,0,Potential
15274.0,3,Potential
15275.0,0,Potential
15276.0,3,Potential
15279.0,3,Potential
15281.0,0,Potential
15288.0,0,Potential
15289.0,0,Potential
15290.0,0,Potential
15291.0,0,Potential
15296.0,3,Potential
15297.0,3,Potential
15298.0,0,Potential
15299.0,0,Potential
15300.0,3,Potential
15301.0,0,Potential
15304.0,0,Potential
15306.0,3,Potential
15307.0,3,Potential
15308.0,3,Potential
15311.0,2,Champions
15312.0,3,Potential
15315.0,3,Potential
15318.0,3,Potential
15319.0,3,Potential
15322.0,3,Potential
15326.0,3,Potential
15329.0,0,Potential
15330.0,3,Potential
15332.0,3,Potential
15334.0,3,Potential
15339.0,3,Potential
15342.0,3,Potential
15344.0,3,Potential
15345.0,3,Potential
15346.0,3,Potential
15347.0,3,Potential
15349.0,3,Potential
15350.0,3,Potential
15351.0,0,Potential
15353.0,3,Potential
15355.0,3,Potential
15356.0,0,Potential
15358.0,0,Potential
15363.0,0,Potential
15364.0,3,Potential
15365.0,3,Potential
15367.0,3,Potential
15370.0,3,Potential
15373.0,0,Potential
15374.0,3,Potential
15376.0,3,Potential
15379.0,3,Potential
15380.0,3,Potential
15381.0,3,Potential
15382.0,3,Potential
15384.0,3,Potential
15386.0,3,Potential
15392.0,0,Potential
15393.0,3,Potential
15399.0,3,Potential
15400.0,3,Potential
15405.0,3,Potential
15406.0,3,Potential
15407.0,0,Potential
15410.0,3,Potential
15411.0,3,Potential
15414.0,0,Potential
15416.0,0,Potential
15421.0,0,Potential
15423.0,3,Potential
15426.0,0,Potential
15427.0,3,Potential
15433.0,3,Potential
15434.0,0,Potential
15442.0,3,Potential
15443.0,3,Potential
15449.0,3,Potential
15450.0,3,Potential
15452.0,3,Potential
15453.0,3,Potential
15454.0,3,Potential
15456.0,3,Potential
15462.0,3,Potential
15463.0,3,Potential
15464.0,3,Potential
15465.0,0,Potential
15467.0,3,Potential
15468.0,3,Potential
15469.0,3,Potential
15471.0,3,Potential
15473.0,3,Potential
15482.0,3,Potential
15483.0,3,Potential
15484.0,3,Potential
15485.0,0,Potential
15488.0,3,Potential
15489.0,0,Potential
15491.0,3,Potential
15492.0,3,Potential
15493.0,3,Potential
15494.0,3,Potential
15498.0,0,Potential
15500.0,3,Potential
15502.0,0,Potential
15503.0,3,Potential
15505.0,3,Potential
15508.0,3,Potential
15511.0,3,Potential
15512.0,3,Potential
15513.0,0,Potential
15514.0,0,Potential
15518.0,0,Potential
15520.0,3,Potential
15521.0,0,Potential
15522.0,3,Potential
15525.0,0,Potential
15526.0,3,Potential
15527.0,0,Potential
15529.0,0,Potential
15530.0,3,Potential
15531.0,0,Potential
15533.0,3,Potential
15535.0,3,Potential
15539.0,3,Potential
15544.0,0,Potential
15545.0,3,Potential
15547.0,0,Potential
15549.0,3,Potential
15550.0,0,Potential
15551.0,3,Potential
15552.0,3,Potential
15553.0,3,Potential
15554.0,3,Potential
15555.0,0,Potential
15557.0,3,Potential
15561.0,3,Potential
15563.0,3,Potential
15568.0,3,Potential
15569.0,3,Potential
15570.0,0,Potential
15571.0,3,Potential
15572.0,3,Potential
15573.0,3,Potential
15574.0,3,Potential
15576.0,3,Potential
15577.0,3,Potential
15579.0,3,Potential
15581.0,0,Potential
15582.0,3,Potential
15587.0,3,Potential
15589.0,3,Potential
15594.0,3,Potential
15596.0,0,Potential
15597.0,0,Potential
15598.0,3,Potential
15601.0,0,Potential
15602.0,0,Potential
15605.0,0,Potential
15606.0,0,Potential
15607.0,3,Potential
15608.0,3,Potential
15609.0,3,Potential
15611.0,0,Potential
15612.0,0,Potential
15615.0,0,Potential
15618.0,3,Potential
15620.0,0,Potential
15621.0,3,Potential
15622.0,3,Potential
15625.0,3,Potential
15628.0,0,Potential
15632.0,3,Potential
15636.0,0,Potential
15638.0,3,Potential
15640.0,0,Potential
15641.0,3,Potential
15643.0,3,Potential
15646.0,0,Potential
15648.0,3,Potential
15649.0,0,Potential
15651.0,3,Potential
15652.0,3,Potential
15653.0,3,Potential
15655.0,3,Potential
15656.0,3,Potential
15658.0,0,Potential
15660.0,3,Potential
15661.0,3,Potential
15665.0,3,Potential
15668.0,3,Potential
15671.0,3,Potential
15673.0,0,Potential
15674.0,3,Potential
15675.0,3,Potential
15676.0,0,Potential
15679.0,3,Potential
15680.0,3,Potential
15681.0,0,Potential
15687.0,3,Potential
15689.0,3,Potential
15690.0,3,Potential
15691.0,3,Potential
15692.0,3,Potential
15694.0,0,Potential
15696.0,0,Potential
15701.0,0,Potential
15704.0,3,Potential
15706.0,3,Potential
15707.0,3,Potential
15708.0,0,Potential
15709.0,3,Potential
15712.0,3,Potential
15713.0,3,Potential
15716.0,3,Potential
15719.0,0,Potential
15722.0,3,Potential
15723.0,3,Potential
15724.0,3,Potential
15727.0,0,Potential
15729.0,3,Potential
15730.0,3,Potential
15732.0,0,Potential
15733.0,3,Potential
15737.0,0,Potential
15738.0,0,Potential
15739.0,3,Potential
15743.0,0,Potential
15745.0,3,Potential
15747.0,3,Potential
15749.0,2,Champions
15750.0,0,Potential
15752.0,0,Potential
15753.0,3,Potential
15754.0,3,Potential
15755.0,3,Potential
15756.0,3,Potential
15757.0,3,Potential
15759.0,3,Potential
15762.0,3,Potential
15763.0,3,Potential
15764.0,0,Potential
15766.0,3,Potential
15769.0,2,Champions
15773.0,3,Potential
15774.0,3,Potential
15775.0,3,Potential
15777.0,3,Potential
15780.0,3,Potential
15781.0,3,Potential
15782.0,3,Potential
15785.0,0,Potential
15787.0,3,Potential
15791.0,3,Potential
15796.0,3,Potential
15797.0,3,Potential
15799.0,3,Potential
15800.0,3,Potential
15801.0,3,Potential
15804.0,3,Potential
15805.0,0,Potential
15806.0,3,Potential
15808.0,0,Potential
15809.0,3,Potential
15810.0,3,Potential
15811.0,0,Potential
15812.0,0,Potential
15814.0,0,Potential
15815.0,3,Potential
15819.0,3,Potential
15821.0,3,Potential
15822.0,3,Potential
15823.0,0,Potential
15827.0,0,Potential
15829.0,3,Potential
15830.0,0,Potential
15831.0,0,Potential
15834.0,0,Potential
15837.0,3,Potential
15838.0,2,Champions
15839.0,3,Potential
15840.0,3,Potential
15841.0,3,Potential
15843.0,3,Potential
15845.0,3,Potential
15847.0,3,Potential
15852.0,3,Potential
15854.0,3,Potential
15855.0,3,Potential
15856.0,0,Potential
15858.0,0,Potential
15860.0,0,Potential
15862.0,0,Potential
15864.0,3,Potential
15865.0,3,Potential
15867.0,0,Potential
15869.0,3,Potential
15870.0,3,Potential
15874.0,3,Potential
15877.0,3,Potential
15880.0,3,Potential
15881.0,3,Potential
15882.0,3,Potential
15883.0,3,Potential
15885.0,3,Potential
15886.0,3,Potential
15889.0,0,Potential
15894.0,3,Potential
15898.0,0,Potential
15899.0,3,Potential
15901.0,3,Potential
15903.0,0,Potential
15904.0,3,Potential
15906.0,3,Potential
15907.0,3,Potential
15910.0,0,Potential
15916.0,0,Potential
15917.0,3,Potential
15918.0,3,Potential
15919.0,3,Potential
15920.0,3,Potential
15922.0,3,Potential
15923.0,3,Potential
15930.0,3,Potential
15932.0,0,Potential
15935.0,3,Potential
15937.0,3,Potential
15938.0,3,Potential
15939.0,0,Potential
15940.0,3,Potential
15944.0,3,Potential
15945.0,3,Potential
15948.0,3,Potential
15950.0,3,Potential
15951.0,0,Potential
15952.0,3,Potential
15953.0,0,Potential
15955.0,0,Potential
15957.0,3,Potential
15965.0,0,Potential
15969.0,3,Potential
15970.0,3,Potential
15971.0,0,Potential
15973.0,0,Potential
15974.0,0,Potential
15976.0,3,Potential
15980.0,3,Potential
15981.0,0,Potential
15983.0,0,Potential
15984.0,0,Potential
15985.0,3,Potential
15986.0,3,Potential
15987.0,0,Potential
15992.0,3,Potential
15993.0,3,Potential
15996.0,0,Potential
15998.0,3,Potential
16000.0,0,Potential
16003.0,3,Potential
16005.0,3,Potential
16006.0,3,Potential
16007.0,0,Potential
16009.0,3,Potential
16010.0,0,Potential
16011.0,0,Potential
16012.0,3,Potential
16013.0,2,Champions
16014.0,0,Potential
16015.0,3,Potential
16016.0,0,Potential
16018.0,3,Potential
16019.0,0,Potential
16020.0,3,Potential
16025.0,3,Potential
16027.0,3,Potential
16029.0,2,Champions
16030.0,3,Potential
16031.0,3,Potential
16033.0,0,Potential
16034.0,3,Potential
16037.0,3,Potential
16038.0,3,Potential
16040.0,3,Potential
16041.0,3,Potential
16042.0,0,Potential
16043.0,0,Potential
16045.0,3,Potential
16048.0,3,Potential
16053.0,3,Potential
16055.0,3,Potential
16057.0,0,Potential
16059.0,0,Potential
16062.0,0,Potential
16065.0,3,Potential
16066.0,3,Potential
16070.0,3,Potential
16076.0,3,Potential
16078.0,3,Potential
16080.0,3,Potential
16081.0,0,Potential
16085.0,3,Potential
16086.0,0,Potential
16091.0,3,Potential
16092.0,0,Potential
16094.0,3,Potential
16098.0,0,Potential
16102.0,3,Potential
16103.0,3,Potential
16104.0,3,Potential
16105.0,3,Potential
16106.0,3,Potential
16107.0,3,Potential
16109.0,3,Potential
16110.0,3,Potential
16112.0,3,Potential
16113.0,3,Potential
16115.0,3,Potential
16116.0,3,Potential
16117.0,3,Potential
16119.0,3,Potential
16120.0,3,Potential
16121.0,3,Potential
16122.0,0,Potential
16125.0,3,Potential
16126.0,3,Potential
16128.0,3,Potential
16133.0,0,Potential
16136.0,3,Potential
16138.0,3,Potential
16140.0,0,Potential
16141.0,3,Potential
16142.0,3,Potential
16143.0,0,Potential
16144.0,3,Potential
16145.0,0,Potential
16146.0,3,Potential
16149.0,3,Potential
16150.0,0,Potential
16153.0,3,Potential
16156.0,0,Potential
16159.0,3,Potential
16160.0,3,Potential
16161.0,0,Potential
16162.0,3,Potential
16163.0,3,Potential
16164.0,3,Potential
16168.0,0,Potential
16169.0,0,Potential
16170.0,3,Potential
16171.0,3,Potential
16172.0,0,Potential
16173.0,0,Potential
16174.0,0,Potential
16175.0,3,Potential
16179.0,3,Potential
16180.0,0,Potential
16182.0,3,Potential
16183.0,3,Potential
16184.0,3,Potential
16186.0,0,Potential
16187.0,0,Potential
16188.0,3,Potential
16191.0,0,Potential
16200.0,3,Potential
16201.0,3,Potential
16203.0,0,Potential
16205.0,0,Potential
16206.0,3,Potential
16209.0,3,Potential
16210.0,0,Potential
16211.0,3,Potential
16212.0,3,Potential
16214.0,3,Potential
16217.0,0,Potential
16218.0,0,Potential
16221.0,0,Potential
16224.0,3,Potential
16225.0,3,Potential
16227.0,3,Potential
16229.0,3,Potential
16230.0,3,Potential
16232.0,3,Potential
16233.0,3,Potential
16235.0,0,Potential
16239.0,3,Potential
16240.0,3,Potential
16241.0,0,Potential
16242.0,0,Potential
16243.0,3,Potential
16244.0,0,Potential
16245.0,3,Potential
16248.0,3,Potential
16250.0,3,Potential
16252.0,3,Potential
16253.0,0,Potential
16255.0,0,Potential
16258.0,3,Potential
16261.0,3,Potential
16265.0,0,Potential
16271.0,3,Potential
16274.0,3,Potential
16278.0,3,Potential
16279.0,3,Potential
16282.0,3,Potential
16283.0,0,Potential
16284.0,3,Potential
16292.0,3,Potential
16293.0,0,Potential
16295.0,0,Potential
16297.0,0,Potential
16298.0,3,Potential
16302.0,3,Potential
16303.0,3,Potential
16306.0,0,Potential
16308.0,3,Potential
16309.0,3,Potential
16313.0,3,Potential
16316.0,3,Potential
16317.0,0,Potential
16318.0,3,Potential
16319.0,3,Potential
16320.0,3,Potential
16321.0,3,Potential
16322.0,0,Potential
16324.0,3,Potential
16325.0,3,Potential
16326.0,3,Potential
16327.0,3,Potential
16332.0,0,Potential
16333.0,2,Champions
16337.0,3,Potential
16338.0,3,Potential
16344.0,3,Potential
16347.0,3,Potential
16348.0,3,Potential
16350.0,0,Potential
16351.0,3,Potential
16352.0,3,Potential
16353.0,0,Potential
16354.0,3,Potential
16356.0,3,Potential
16357.0,3,Potential
16358.0,3,Potential
16359.0,0,Potential
16360.0,0,Potential
16362.0,3,Potential
16365.0,0,Potential
16367.0,3,Potential
16368.0,3,Potential
16370.0,3,Potential
16372.0,3,Potential
16374.0,3,Potential
16376.0,3,Potential
16378.0,3,Potential
16379.0,3,Potential
16380.0,3,Potential
16384.0,3,Potential
16385.0,0,Potential
16386.0,3,Potential
16389.0,3,Potential
16393.0,0,Potential
16394.0,3,Potential
16395.0,3,Potential
16398.0,3,Potential
16400.0,3,Potential
16401.0,0,Potential
16402.0,3,Potential
16403.0,3,Potential
16405.0,0,Potential
16407.0,3,Potential
16409.0,0,Potential
16411.0,3,Potential
16414.0,3,Potential
16416.0,3,Potential
16418.0,3,Potential
16419.0,0,Potential
16422.0,2,Champions
16424.0,0,Potential
16425.0,3,Potential
16426.0,3,Potential
16431.0,3,Potential
16432.0,3,Potential
16433.0,3,Potential
16434.0,3,Potential
16438.0,3,Potential
16440.0,0,Potential
16441.0,3,Potential
16442.0,3,Potential
16444.0,3,Potential
16445.0,3,Potential
16446.0,3,Potential
16449.0,3,Potential
16454.0,3,Potential
16455.0,0,Potential
16456.0,0,Potential
16457.0,3,Potential
16458.0,0,Potential
16460.0,3,Potential
16462.0,3,Potential
16463.0,3,Potential
16466.0,0,Potential
16469.0,3,Potential
16471.0,3,Potential
16473.0,0,Potential
16474.0,0,Potential
16475.0,3,Potential
16477.0,0,Potential
16478.0,3,Potential
16484.0,3,Potential
16488.0,3,Potential
16495.0,3,Potential
16496.0,3,Potential
16497.0,3,Potential
16498.0,3,Potential
16499.0,3,Potential
16500.0,3,Potential
16503.0,3,Potential
16505.0,3,Potential
16510.0,3,Potential
16513.0,3,Potential
16515.0,0,Potential
16516.0,3,Potential
16517.0,3,Potential
16518.0,3,Potential
16519.0,3,Potential
16520.0,0,Potential
16523.0,0,Potential
16525.0,0,Potential
16528.0,3,Potential
16529.0,3,Potential
16531.0,3,Potential
16532.0,3,Potential
16533.0,3,Potential
16535.0,3,Potential
16539.0,0,Potential
16546.0,3,Potential
16549.0,3,Potential
16550.0,0,Potential
16551.0,3,Potential
16552.0,0,Potential
16553.0,0,Potential
16554.0,0,Potential
16555.0,3,Potential
16556.0,3,Potential
16558.0,0,Potential
16561.0,0,Potential
16565.0,3,Potential
16566.0,3,Potential
16567.0,3,Potential
16569.0,3,Potential
16570.0,3,Potential
16571.0,3,Potential
16572.0,0,Potential
16573.0,3,Potential
16579.0,3,Potential
16581.0,3,Potential
16583.0,3,Potential
16584.0,3,Potential
16586.0,3,Potential
16589.0,3,Potential
16591.0,3,Potential
16592.0,0,Potential
16593.0,3,Potential
16595.0,3,Potential
16596.0,3,Potential
16597.0,3,Potential
16598.0,3,Potential
16600.0,3,Potential
16602.0,0,Potential
16603.0,3,Potential
16607.0,0,Potential
16609.0,0,Potential
16610.0,3,Potential
16611.0,3,Potential
16612.0,0,Potential
16614.0,3,Potential
16616.0,3,Potential
16618.0,3,Potential
16620.0,3,Potential
16621.0,3,Potential
16623.0,3,Potential
16625.0,3,Potential
16626.0,3,Potential
16628.0,0,Potential
16629.0,3,Potential
16633.0,3,Potential
16634.0,0,Potential
16637.0,3,Potential
16638.0,0,Potential
16639.0,3,Potential
16642.0,3,Potential
16643.0,3,Potential
16644.0,3,Potential
16648.0,3,Potential
16652.0,0,Potential
16653.0,3,Potential
16654.0,0,Potential
16655.0,0,Potential
16656.0,0,Potential
16658.0,3,Potential
16659.0,3,Potential
16665.0,3,Potential
16667.0,3,Potential
16668.0,3,Potential
16670.0,0,Potential
16671.0,0,Potential
16672.0,0,Potential
16674.0,3,Potential
16676.0,3,Potential
16678.0,0,Potential
16679.0,3,Potential
16682.0,3,Potential
16684.0,2,Champions
16685.0,3,Potential
16686.0,3,Potential
16688.0,3,Potential
16693.0,3,Potential
16696.0,0,Potential
16697.0,3,Potential
16700.0,0,Potential
16701.0,0,Potential
16705.0,0,Potential
16706.0,3,Potential
16709.0,0,Potential
16710.0,0,Potential
16711.0,3,Potential
16712.0,0,Potential
16713.0,0,Potential
16714.0,3,Potential
16716.0,0,Potential
16717.0,0,Potential
16718.0,3,Potential
16719.0,0,Potential
16722.0,0,Potential
16723.0,3,Potential
16725.0,0,Potential
16727.0,3,Potential
16729.0,0,Potential
16730.0,3,Potential
16732.0,3,Potential
16735.0,3,Potential
16743.0,0,Potential
16744.0,3,Potential
16745.0,0,Potential
16746.0,0,Potential
16747.0,3,Potential
16748.0,3,Potential
16750.0,3,Potential
16751.0,3,Potential
16752.0,3,Potential
16753.0,3,Potential
16754.0,3,Potential
16756.0,3,Potential
16758.0,3,Potential
16759.0,0,Potential
16761.0,3,Potential
16763.0,3,Potential
16764.0,3,Potential
16766.0,3,Potential
16767.0,3,Potential
16770.0,3,Potential
16771.0,0,Potential
16774.0,3,Potential
16775.0,0,Potential
16776.0,3,Potential
16778.0,3,Potential
16779.0,0,Potential
16781.0,0,Potential
16782.0,0,Potential
16788.0,3,Potential
16789.0,3,Potential
16790.0,0,Potential
16791.0,3,Potential
16792.0,3,Potential
16794.0,3,Potential
16795.0,3,Potential
16796.0,3,Potential
16801.0,3,Potential
16803.0,3,Potential
16806.0,3,Potential
16807.0,3,Potential
16808.0,0,Potential
16809.0,3,Potential
16811.0,3,Potential
16813.0,3,Potential
16814.0,0,Potential
16817.0,0,Potential
16818.0,0,Potential
16820.0,3,Potential
16825.0,0,Potential
16828.0,3,Potential
16829.0,3,Potential
16830.0,3,Potential
16832.0,3,Potential
16833.0,3,Potential
16835.0,0,Potential
16837.0,0,Potential
16838.0,3,Potential
16839.0,0,Potential
16841.0,0,Potential
16842.0,3,Potential
16843.0,0,Potential
16849.0,3,Potential
16850.0,3,Potential
16851.0,3,Potential
16858.0,3,Potential
16861.0,0,Potential
16863.0,0,Potential
16866.0,0,Potential
16871.0,3,Potential
16872.0,3,Potential
16873.0,0,Potential
16875.0,0,Potential
16877.0,3,Potential
16880.0,0,Potential
16881.0,3,Potential
16882.0,3,Potential
16883.0,0,Potential
16884.0,3,Potential
16887.0,3,Potential
16889.0,3,Potential
16891.0,0,Potential
16892.0,3,Potential
16893.0,3,Potential
16895.0,3,Potential
16898.0,3,Potential
16899.0,0,Potential
16900.0,3,Potential
16903.0,3,Potential
16904.0,0,Potential
16905.0,0,Potential
16906.0,3,Potential
16907.0,0,Potential
16909.0,3,Potential
16910.0,3,Potential
16912.0,0,Potential
16914.0,3,Potential
16915.0,3,Potential
16916.0,3,Potential
16917.0,3,Potential
16918.0,3,Potential
16919.0,0,Potential
16921.0,3,Potential
16923.0,0,Potential
16924.0,3,Potential
16926.0,3,Potential
16927.0,3,Potential
16928.0,0,Potential
16929.0,3,Potential
16930.0,3,Potential
16931.0,0,Potential
16933.0,3,Potential
16938.0,0,Potential
16942.0,3,Potential
16943.0,3,Potential
16945.0,0,Potential
16949.0,3,Potential
16950.0,0,Potential
16951.0,3,Potential
16953.0,3,Potential
16954.0,0,Potential
16955.0,0,Potential
16957.0,3,Potential
16960.0,0,Potential
16963.0,3,Potential
16966.0,3,Potential
16967.0,3,Potential
16968.0,3,Potential
16969.0,3,Potential
16971.0,0,Potential
16979.0,3,Potential
16982.0,3,Potential
16983.0,0,Potential
16984.0,0,Potential
16985.0,0,Potential
16986.0,3,Potential
16987.0,3,Potential
16988.0,3,Potential
16989.0,0,Potential
16990.0,3,Potential
16992.0,3,Potential
16995.0,3,Potential
16996.0,3,Potential
16997.0,3,Potential
16998.0,3,Potential
17001.0,3,Potential
17002.0,3,Potential
17004.0,3,Potential
17006.0,3,Potential
17007.0,3,Potential
17011.0,3,Potential
17014.0,3,Potential
17015.0,3,Potential
17017.0,0,Potential
17019.0,3,Potential
17022.0,3,Potential
17024.0,3,Potential
17025.0,0,Potential
17026.0,0,Potential
17027.0,3,Potential
17030.0,3,Potential
17031.0,3,Potential
17033.0,3,Potential
17035.0,0,Potential
17038.0,3,Potential
17042.0,3,Potential
17043.0,3,Potential
17044.0,3,Potential
17045.0,3,Potential
17046.0,3,Potential
17048.0,0,Potential
17049.0,0,Potential
17050.0,3,Potential
17052.0,3,Potential
17053.0,3,Potential
17054.0,3,Potential
17059.0,0,Potential
17061.0,3,Potential
17062.0,3,Potential
17063.0,3,Potential
17064.0,3,Potential
17068.0,0,Potential
17069.0,0,Potential
17071.0,0,Potential
17076.0,0,Potential
17078.0,3,Potential
17082.0,3,Potential
17083.0,3,Potential
17084.0,3,Potential
17085.0,0,Potential
17086.0,0,Potential
17088.0,3,Potential
17090.0,0,Potential
17091.0,0,Potential
17092.0,3,Potential
17095.0,3,Potential
17096.0,3,Potential
17097.0,0,Potential
17101.0,3,Potential
17105.0,3,Potential
17107.0,3,Potential
17109.0,3,Potential
17114.0,3,Potential
17115.0,0,Potential
17119.0,0,Potential
17122.0,3,Potential
17123.0,3,Potential
17124.0,3,Potential
17126.0,0,Potential
17128.0,3,Potential
17131.0,3,Potential
17133.0,3,Potential
17135.0,0,Potential
17138.0,3,Potential
17139.0,0,Potential
17140.0,3,Potential
17144.0,3,Potential
17147.0,3,Potential
17157.0,3,Potential
17158.0,3,Potential
