Customer ID,recency_days,frequency,monetary,aov,avg_days_between,tenure_days,clv_simple_predict,spend_30d,spend_90d,spend_365d,r_score,f_score,m_score,rfm_sum,rfm_score,segment
13476.0,69,3,473.88,157.96,106.5,283,244.75868005738883,,-20.7,473.88,3,3,3,9,333,Loyal
13477.0,6,3,413.64,137.88,152.0,311,213.6447632711621,330.63,330.63,413.64,4,3,2,9,432,Loyal
13481.0,251,2,-12.75,-6.375,295.0,547,-6.585365853658535,,,-8.5,1,2,1,4,121,Others
13483.0,215,1,140.34,140.34,,215,72.48550932568149,,,140.34,2,1,1,4,211,Others
13484.0,7,1,313.8,313.8,,7,162.07747489239597,313.8,313.8,313.8,4,1,2,7,412,Others
13486.0,157,2,824.89,412.44500000000005,121.0,278,426.055093256815,,,824.89,2,2,3,7,223,BigSpenders
13487.0,67,1,215.65000000000003,215.65000000000003,,67,111.38307030129127,,215.65000000000003,215.65000000000003,3,1,2,6,312,Others
13488.0,10,5,4000.2000000000003,800.04,126.25,517,2066.100430416069,1325.32,1967.68,2618.28,4,4,4,12,444,Champions
13489.0,218,1,51.36,51.36,,218,26.5274031563845,,,51.36,1,1,1,3,111,AtRisk
13491.0,40,5,664.28,132.856,156.0,667,343.1001434720229,,142.41,565.38,3,4,3,10,343,Champions
13492.0,97,2,676.1,338.05,241.0,338,349.2051649928264,,,676.1,3,2,3,8,323,BigSpenders
13493.0,99,1,393.24,393.24,,99,203.10817790530848,,,393.24,3,1,2,6,312,Others
13494.0,343,1,316.26000000000005,316.26000000000005,,343,163.34806312769012,,,316.26000000000005,1,1,2,4,112,AtRisk
13495.0,244,4,1428.64,357.15999999999997,100.0,547,737.8915351506455,,,972.44,1,4,4,9,144,BigSpenders
13497.0,311,3,321.05,107.01666666666667,117.5,547,165.82209469153514,,,194.55,1,3,2,6,132,Others
13499.0,61,3,316.27,105.42333333333333,63.5,189,163.3532281205165,,328.41999999999996,316.27,3,3,2,8,332,Loyal
13500.0,30,3,638.8,212.9333333333333,121.5,274,329.9397417503586,,-30.0,638.8,4,3,3,10,433,Champions
13501.0,37,1,-29.85,-29.85,,37,-15.417503586800573,,-29.85,-29.85,4,1,1,6,411,Others
13502.0,69,1,74.56,74.56,,69,38.51018651362984,,74.56,74.56,3,1,1,5,311,Others
13504.0,184,1,295.93,295.93,,184,152.84763271162123,,,295.93,2,1,2,5,212,Others
13505.0,276,3,-88.8,-29.599999999999998,14.5,306,-45.8651362984218,,,-88.8,1,3,1,5,131,Others
13506.0,578,1,301.12,301.12,,578,155.5282639885222,,,,1,1,2,4,112,AtRisk
13507.0,182,2,848.9300000000001,424.46500000000003,122.0,305,438.4717360114778,,,848.9300000000001,2,2,3,7,223,BigSpenders
13508.0,68,1,110.97,110.97,,68,57.31592539454805,,110.97,110.97,3,1,1,5,311,Others
13509.0,38,3,265.3,88.43333333333334,149.0,336,137.02725968436155,,127.2,265.3,4,3,2,9,432,Loyal
13510.0,96,4,1233.27,308.3175,39.333333333333336,216,636.9830703012913,,,1233.27,3,4,4,11,344,Champions
13513.0,217,1,205.1,205.1,,217,105.93400286944043,,,205.1,1,1,2,4,112,AtRisk
13515.0,190,1,203.4,203.4,,190,105.05595408895265,,,203.4,2,1,1,4,211,Others
13517.0,31,1,516.24,516.24,,31,266.63758967001434,,516.24,516.24,4,1,3,8,413,BigSpenders
13520.0,1,4,1414.71,353.6775,212.33333333333334,639,730.6967001434721,630.33,630.33,1157.3500000000001,4,4,4,12,444,Champions
13521.0,121,2,797.88,398.94,121.0,243,412.1044476327115,,,797.88,3,2,3,8,323,BigSpenders
13522.0,91,1,125.80000000000001,125.80000000000001,,91,64.97560975609757,,,125.80000000000001,3,1,1,5,311,Others
13523.0,183,2,1545.79,772.895,303.0,486,798.3994261119082,,,978.84,2,2,4,8,224,BigSpenders
13524.0,250,1,159.20000000000002,159.20000000000002,,250,82.22668579626973,,,159.20000000000002,1,1,1,3,111,AtRisk
13525.0,221,1,282.88,282.88,,221,146.10731707317072,,,282.88,1,1,2,4,112,AtRisk
13527.0,32,4,856.09,214.0225,50.333333333333336,183,442.1698708751793,,461.52,856.09,4,4,3,11,443,Champions
13531.0,486,1,305.45,305.45,,486,157.76470588235293,,,,1,1,2,4,112,AtRisk
13532.0,183,1,210.31,210.31,,183,108.62496413199425,,,210.31,2,1,2,5,212,Others
13533.0,66,1,124.14999999999999,124.14999999999999,,66,64.12338593974174,,124.14999999999999,124.14999999999999,3,1,1,5,311,Others
13534.0,39,15,1655.31,110.354,20.857142857142858,338,854.9664275466284,,-5.1,1655.31,3,4,4,11,344,Champions
13536.0,121,2,1005.1,502.55,122.0,243,519.1334289813486,,,1005.1,3,2,4,9,324,BigSpenders
13538.0,33,4,728.55,182.1375,50.333333333333336,185,376.29555236728834,,514.35,728.55,4,4,3,11,443,Champions
13539.0,284,1,164.1,164.1,,284,84.75753228120516,,,164.1,1,1,1,3,111,AtRisk
13548.0,68,2,685.84,342.91999999999996,177.0,246,354.2358680057388,,285.09,685.84,3,2,3,8,323,BigSpenders
13549.0,4,3,370.20000000000005,123.40000000000002,89.0,184,191.20803443328552,116.55000000000001,300.05,370.20000000000005,4,3,2,9,432,Loyal
13552.0,125,5,757.5500000000001,151.51,29.5,245,391.274031563845,,,757.5500000000001,2,4,3,9,243,BigSpenders
13557.0,30,2,584.0600000000001,292.03,222.0,252,301.6665710186513,,343.38,584.0600000000001,4,2,3,9,423,BigSpenders
13558.0,92,3,435.59,145.19666666666666,105.0,304,224.98192252510756,,,435.59,3,3,3,9,333,Loyal
13560.0,302,1,171.42000000000002,171.42000000000002,,302,88.53830703012912,,,171.42000000000002,1,1,1,3,111,AtRisk
13561.0,128,1,141.85999999999999,141.85999999999999,,128,73.2705882352941,,,141.85999999999999,2,1,1,4,211,Others
13562.0,129,1,603.27,603.27,,129,311.5885222381635,,,603.27,2,1,3,6,213,BigSpenders
13564.0,546,1,536.0500000000001,536.0500000000001,,546,276.8694404591105,,,,1,1,3,5,113,AtRisk
13565.0,101,1,110.17999999999999,110.17999999999999,,101,56.90789096126254,,,110.17999999999999,3,1,1,5,311,Others
13569.0,517,1,109.82000000000001,109.82000000000001,,517,56.72195121951219,,,,1,1,1,3,111,AtRisk
13570.0,68,1,239.49,239.49,,68,123.6964131994261,,239.49,239.49,3,1,2,6,312,Others
13571.0,124,5,988.15,197.63,51.75,334,510.3787661406026,,,988.15,2,4,4,10,244,Champions
13575.0,1,1,147.41,147.41,,1,76.13715925394547,147.41,147.41,147.41,4,1,1,6,411,Others
13576.0,40,9,3223.13,358.1255555555556,81.5,697,1664.744332855093,,532.71,2873.98,3,4,4,11,344,Champions
13577.0,2,3,699.15,233.04999999999998,60.0,124,361.1104734576757,327.45,327.45,699.15,4,3,3,10,433,Champions
13579.0,578,1,164.7,164.7,,578,85.06743185078909,,,,1,1,1,3,111,AtRisk
13581.0,284,1,118.0,118.0,,284,60.94691535150645,,,118.0,1,1,1,3,111,AtRisk
13583.0,157,1,783.43,783.43,,157,404.64103299856515,,,783.43,2,1,3,6,213,BigSpenders
13584.0,192,1,142.4,142.4,,192,73.54949784791965,,,142.4,2,1,1,4,211,Others
13587.0,122,2,550.76,275.38,31.0,154,284.46714490674316,,,550.76,3,2,3,8,323,BigSpenders
13588.0,30,8,1015.54,126.9425,43.42857142857143,336,524.525681492109,,465.03000000000003,1015.54,4,4,4,12,444,Champions
13590.0,4,2,513.41,256.705,95.0,100,265.1758967001434,204.35,204.35,513.41,4,2,3,9,423,BigSpenders
13591.0,184,1,340.9,340.9,,184,176.07460545193683,,,340.9,2,1,2,5,212,Others
13592.0,67,2,138.39,69.195,177.0,244,71.47833572453371,,95.94,138.39,3,2,1,6,321,Others
13593.0,163,1,559.85,559.85,,163,289.1621233859397,,,559.85,2,1,3,6,213,BigSpenders
13596.0,243,1,285.44,285.44,,243,147.42955523672885,,,285.44,1,1,2,4,112,AtRisk
13599.0,4,19,3159.15,166.27105263157895,26.38888888888889,486,1631.6987087517932,301.21,236.32,2806.31,4,4,4,12,444,Champions
13601.0,6,1,374.2,374.2,,6,193.27403156384503,374.2,374.2,374.2,4,1,2,7,412,Others
13602.0,184,1,428.89,428.89,,184,221.52137733142035,,,428.89,2,1,3,6,213,BigSpenders
13606.0,60,3,277.95,92.64999999999999,141.0,343,143.56097560975607,,207.93,277.95,3,3,2,8,332,Loyal
13610.0,68,3,222.3,74.10000000000001,75.5,219,114.81779053084648,,100.6,222.3,3,3,2,8,332,Loyal
13611.0,32,1,517.6800000000001,517.6800000000001,,32,267.3813486370158,,517.6800000000001,517.6800000000001,4,1,3,8,413,BigSpenders
13614.0,32,1,302.15,302.15,,32,156.0602582496413,,302.15,302.15,4,1,2,7,412,Others
13617.0,5,1,131.11,131.11,,5,67.71822094691535,131.11,131.11,131.11,4,1,1,6,411,Others
13623.0,91,3,280.12,93.37333333333333,95.5,282,144.68177905308465,,,280.12,3,3,2,8,332,Loyal
13626.0,341,1,257.23,257.23,,341,132.8591104734577,,,257.23,1,1,2,4,112,AtRisk
13627.0,31,2,291.54,145.77,3.0,34,150.58020086083215,,291.54,291.54,4,2,2,8,422,Others
13629.0,91,5,3604.0,720.8,60.5,335,1861.4634146341464,,,3604.0,3,4,4,11,344,Champions
13630.0,127,5,964.0,192.8,38.5,283,497.9053084648493,,,964.0,2,4,3,9,243,BigSpenders
13631.0,336,1,52.5,52.5,,336,27.116212338593968,,,52.5,1,1,1,3,111,AtRisk
13632.0,68,1,259.24,259.24,,68,133.89727403156385,,259.24,259.24,3,1,2,6,312,Others
13634.0,37,2,466.29,233.145,146.0,183,240.83845050215209,,263.41,466.29,4,2,3,9,423,BigSpenders
13635.0,276,1,1071.03,1071.03,,276,553.1862266857962,,,1071.03,1,1,4,6,114,AtRisk
13636.0,94,4,659.85,164.96249999999998,81.66666666666667,341,340.8120516499282,,,659.85,3,4,3,10,343,Champions
13637.0,219,1,262.25,262.25,,219,135.4519368723099,,,262.25,1,1,2,4,112,AtRisk
13642.0,128,1,312.28,312.28,,128,161.29239598278332,,,312.28,2,1,2,5,212,Others
13643.0,122,3,519.44,173.14666666666668,91.5,305,268.290387374462,,,519.44,3,3,3,9,333,Loyal
13644.0,333,1,-18.72,-18.72,,333,-9.66886657101865,,,-18.72,1,1,1,3,111,AtRisk
13645.0,33,1,252.1,252.1,,33,130.20946915351504,,252.1,252.1,4,1,2,7,412,Others
13647.0,184,1,-7.9,-7.9,,184,-4.080344332855093,,,-7.9,2,1,1,4,211,Others
13649.0,486,1,197.8,197.8,,486,102.16355810616929,,,,1,1,1,3,111,AtRisk
13650.0,2,3,792.58,264.1933333333333,121.5,245,409.3670014347202,317.96,317.96,792.58,4,3,3,10,433,Champions
13651.0,244,1,15.0,15.0,,244,7.747489239598277,,,15.0,1,1,1,3,111,AtRisk
13652.0,547,1,308.8,308.8,,547,159.49497847919656,,,,1,1,2,4,112,AtRisk
13654.0,37,2,798.24,399.12,1.0,38,412.29038737446194,,798.24,798.24,4,2,3,9,423,BigSpenders
13655.0,7,1,383.65,383.65,,7,198.15494978479194,383.65,383.65,383.65,4,1,2,7,412,Others
13656.0,193,1,162.70000000000002,162.70000000000002,,193,84.03443328550932,,,162.70000000000002,2,1,1,4,211,Others
13662.0,36,3,280.84,93.61333333333334,151.0,339,145.05365853658537,,287.09,280.84,4,3,2,9,432,Loyal
13666.0,62,1,20.6,20.6,,62,10.639885222381634,,20.6,20.6,3,1,1,5,311,Others
13668.0,37,13,2196.59,168.96846153846155,26.916666666666668,364,1134.5371592539457,,132.44,2196.59,4,4,4,12,444,Champions
13672.0,39,6,-16.98,-2.8300000000000014,6.2,71,-8.770157819225254,,-16.98,-16.98,3,4,1,8,341,Loyal
13673.0,153,1,191.15,191.15,,153,98.72883787661405,,,191.15,2,1,1,4,211,Others
13675.0,34,1,178.38000000000002,178.38000000000002,,34,92.13314203730272,,178.38000000000002,178.38000000000002,4,1,1,6,411,Others
13678.0,34,1,327.15999999999997,327.15999999999997,,34,168.9779053084648,,327.15999999999997,327.15999999999997,4,1,2,7,412,Others
13680.0,121,4,1506.5600000000002,376.6400000000001,43.666666666666664,254,778.1371592539456,,,1506.5600000000002,3,4,4,11,344,Champions
13681.0,157,2,531.08,265.54,147.0,304,274.30243902439025,,,531.08,2,2,3,7,223,BigSpenders
13682.0,219,1,59.5,59.5,,219,30.731707317073166,,,59.5,1,1,1,3,111,AtRisk
13685.0,62,5,2519.15,503.83000000000004,37.25,213,1301.139167862267,,1334.16,2519.15,3,4,4,11,344,Champions
13686.0,66,1,72.0,72.0,,66,37.187948350071736,,72.0,72.0,3,1,1,5,311,Others
13689.0,154,1,910.0,910.0,,154,470.01434720229554,,,910.0,2,1,3,6,213,BigSpenders
13690.0,31,1,172.25,172.25,,31,88.96700143472022,,172.25,172.25,4,1,1,6,411,Others
13692.0,67,2,0.0,0.0,214.0,281,0.0,,14.95,0.0,3,2,1,6,321,Others
13694.0,62,22,19447.86,883.9936363636364,29.952380952380953,698,10044.805738880917,,-24.0,18575.74,3,4,4,11,344,Champions
13695.0,3,9,1724.47,191.6077777777778,37.375,305,890.6875179340029,182.76,237.36,1724.47,4,4,4,12,444,Champions
13697.0,334,1,151.3,151.3,,334,78.14634146341463,,,151.3,1,1,1,3,111,AtRisk
13699.0,157,1,308.58000000000004,308.58000000000004,,157,159.3813486370158,,,308.58000000000004,2,1,2,5,212,Others
13700.0,7,3,719.98,239.99333333333334,58.0,124,371.86915351506457,314.52,314.52,719.98,4,3,3,10,433,Champions
13704.0,1,4,641.86,160.465,80.0,243,331.5202295552367,485.85,485.85,641.86,4,4,3,11,443,Champions
13705.0,302,2,359.3,179.65,396.0,698,185.57819225251075,,,189.18,1,2,2,5,122,Others
13706.0,70,1,324.85,324.85,,70,167.7847919655667,,324.85,324.85,3,1,2,6,312,Others
13709.0,1,11,3011.12,273.73818181818183,27.1,275,1555.241319942611,-1.65,-1.65,3011.12,4,4,4,12,444,Champions
13710.0,122,1,182.88,182.88,,122,94.45738880918219,,,182.88,3,1,1,5,311,Others
13711.0,220,2,252.06,126.03,0.0,220,130.18880918220947,,,252.06,1,2,2,5,122,Others
13712.0,160,1,228.84,228.84,,160,118.19569583931133,,,228.84,2,1,2,5,212,Others
13715.0,192,7,1059.49,151.3557142857143,78.83333333333333,667,547.225824964132,,,786.84,2,4,4,10,244,Champions
13717.0,153,2,393.33,196.665,125.0,278,203.15466284074603,,,393.33,2,2,2,6,222,Others
13718.0,160,1,192.5,192.5,,160,99.4261119081779,,,192.5,2,1,1,4,211,Others
13719.0,183,1,322.77,322.77,,183,166.71047345767573,,,322.77,2,1,2,5,212,Others
13721.0,275,1,524.14,524.14,,275,270.7179340028694,,,524.14,1,1,3,5,113,AtRisk
13722.0,33,2,1480.26,740.13,278.0,311,764.5532281205165,,-6.25,1480.26,4,2,4,10,424,Champions
13723.0,189,1,199.85000000000002,199.85000000000002,,189,103.22238163558106,,,199.85000000000002,2,1,1,4,211,Others
13725.0,39,3,1140.78,380.26,107.0,253,589.2120516499283,,-27.85,1140.78,3,3,4,10,334,Champions
13726.0,334,1,808.1,808.1,,334,417.38307030129124,,,808.1,1,1,3,5,113,AtRisk
13727.0,30,2,333.48,166.74,152.0,183,172.24218077474893,,110.4,333.48,4,2,2,8,422,Others
13728.0,275,2,377.7,188.85000000000002,36.0,312,195.08177905308466,,,377.7,1,2,2,5,122,Others
13730.0,338,1,306.75,306.75,,338,158.43615494978476,,,306.75,1,1,2,4,112,AtRisk
13731.0,160,2,610.59,305.295,89.0,250,315.3692969870875,,,610.59,2,2,3,7,223,BigSpenders
13732.0,30,1,491.86,491.86,,30,254.0453371592539,,491.86,491.86,4,1,3,8,413,BigSpenders
13736.0,243,1,373.03,373.03,,243,192.66972740315637,,,373.03,1,1,2,4,112,AtRisk
13741.0,5,3,361.03000000000003,120.34333333333335,91.0,189,186.4717360114778,-2.1,-2.1,361.03000000000003,4,3,2,9,432,Loyal
13742.0,32,5,954.87,190.974,46.25,219,493.18967001434714,,441.33000000000004,954.87,4,4,3,11,443,Champions
13743.0,2,5,915.23,183.046,46.25,189,472.7156384505021,152.27,152.27,915.23,4,4,3,11,443,Champions
13744.0,216,1,263.2,263.2,,216,135.94261119081776,,,263.2,2,1,2,5,212,Others
13745.0,34,1,-8.5,-8.5,,34,-4.390243902439025,,-8.5,-8.5,4,1,1,6,411,Others
13747.0,698,1,79.6,79.6,,698,41.11334289813485,,,,1,1,1,3,111,AtRisk
13748.0,160,4,800.8,200.2,179.33333333333334,698,413.61262553802,,,596.8,2,4,3,9,243,BigSpenders
13750.0,163,1,325.44,325.44,,163,168.08952654232422,,,325.44,2,1,2,5,212,Others
13752.0,97,5,863.37,172.674,15.25,160,445.92998565279777,,,863.37,3,4,3,10,343,Champions
13754.0,34,1,126.6,126.6,,34,65.38880918220946,,126.6,126.6,4,1,1,6,411,Others
13755.0,154,3,733.44,244.48000000000002,89.5,334,378.82123385939747,,,733.44,2,3,3,8,233,BigSpenders
13756.0,62,8,3326.6400000000003,415.83000000000004,64.57142857142857,517,1718.2071736011478,,292.99,2793.84,3,4,4,11,344,Champions
13758.0,101,5,1784.37,356.87399999999997,149.0,698,921.6258249641319,,,1065.52,3,4,4,11,344,Champions
13759.0,183,1,99.0,99.0,,183,51.13342898134863,,,99.0,2,1,1,4,211,Others
13762.0,220,1,306.72,306.72,,220,158.42065997130558,,,306.72,1,1,2,4,112,AtRisk
13763.0,154,2,1706.46,853.23,94.0,248,881.3853658536584,,,1706.46,2,2,4,8,224,BigSpenders
13764.0,193,1,499.89,499.89,,193,258.19282639885216,,,499.89,2,1,3,6,213,BigSpenders
13767.0,34,28,8191.450000000001,292.55178571428576,24.11111111111111,698,4230.878048780489,,3376.05,6369.990000000001,4,4,4,12,444,Champions
13769.0,61,9,1663.41,184.82333333333335,56.625,517,859.1500717360115,,-1.69,1341.1100000000001,3,4,4,11,344,Champions
13771.0,184,3,2041.2,680.4,2.5,190,1054.2783357245335,,,2041.2,2,3,4,9,234,BigSpenders
13772.0,183,2,894.21,447.105,63.0,246,461.8588235294117,,,894.21,2,2,3,7,223,BigSpenders
13777.0,90,20,12163.310000000001,608.1655000000001,31.63157894736842,698,6282.340889526544,,,5365.150000000001,3,4,4,11,344,Champions
13780.0,302,1,243.73000000000002,243.73000000000002,,302,125.88637015781921,,,243.73000000000002,1,1,2,4,112,AtRisk
13781.0,282,1,127.84,127.84,,282,66.02926829268293,,,127.84,1,1,1,3,111,AtRisk
13782.0,156,2,266.0,133.0,148.0,304,137.38880918220946,,,266.0,2,2,2,6,222,Others
13784.0,40,6,1123.4699999999998,187.24499999999998,60.2,343,580.2714490674317,,113.64,1123.4699999999998,3,4,4,11,344,Champions
13786.0,517,1,230.4,230.4,,517,119.00143472022955,,,,1,1,2,4,112,AtRisk
13787.0,425,1,106.4,106.4,,425,54.955523672883785,,,,1,1,1,3,111,AtRisk
13790.0,213,1,358.4,358.4,,213,185.11334289813485,,,358.4,2,1,2,5,212,Others
13791.0,247,1,579.0,579.0,,247,299.0530846484935,,,579.0,1,1,3,5,113,AtRisk
13792.0,245,1,120.95,120.95,,245,62.47058823529411,,,120.95,1,1,1,3,111,AtRisk
13798.0,2,32,21254.85,664.2140625,21.0,666,10978.114777618362,1240.6200000000001,3066.68,17511.15,4,4,4,12,444,Champions
13800.0,284,1,558.32,558.32,,284,288.3718794835007,,,558.32,1,1,3,5,113,AtRisk
13801.0,245,1,324.8,324.8,,245,167.7589670014347,,,324.8,1,1,2,4,112,AtRisk
13802.0,343,1,973.5799999999999,973.5799999999999,,343,502.85337159253936,,,973.5799999999999,1,1,3,5,113,AtRisk
13804.0,91,4,844.85,211.21249999999998,51.333333333333336,246,436.364418938307,,,844.85,3,4,3,10,343,Champions
13805.0,306,1,519.4399999999999,519.4399999999999,,306,268.29038737446194,,,519.4399999999999,1,1,3,5,113,AtRisk
13806.0,154,1,256.38,256.38,,154,132.42008608321376,,,256.38,2,1,2,5,212,Others
13807.0,517,1,112.6,112.6,,517,58.15781922525107,,,,1,1,1,3,111,AtRisk
13808.0,155,4,1568.02,392.00500000000005,30.0,246,809.8812051649929,,,1568.02,2,4,4,10,244,Champions
13809.0,162,1,155.05,155.05,,162,80.08321377331421,,,155.05,2,1,1,4,211,Others
13810.0,30,1,244.99,244.99,,30,126.53715925394548,,244.99,244.99,4,1,2,7,412,Others
13811.0,96,1,330.96000000000004,330.96000000000004,,96,170.9406025824964,,,330.96000000000004,3,1,2,6,312,Others
13812.0,184,1,138.86,138.86,,184,71.72109038737446,,,138.86,2,1,1,4,211,Others
13813.0,32,2,275.73,137.865,185.0,217,142.41434720229555,,289.18,275.73,4,2,2,8,422,Others
13814.0,124,1,961.5799999999999,961.5799999999999,,124,496.6553802008608,,,961.5799999999999,2,1,3,6,213,BigSpenders
13816.0,184,1,345.65999999999997,345.65999999999997,,184,178.5331420373027,,,345.65999999999997,2,1,2,5,212,Others
13817.0,60,1,252.24,252.24,,60,130.28177905308462,,252.24,252.24,3,1,2,6,312,Others
13819.0,39,2,732.05,366.025,244.0,284,378.10329985652794,,425.05,732.05,3,2,3,8,323,BigSpenders
13822.0,243,1,163.62,163.62,,243,84.50961262553801,,,163.62,1,1,1,3,111,AtRisk
13823.0,93,1,650.42,650.42,,93,335.9414634146341,,,650.42,3,1,3,7,313,BigSpenders
13824.0,7,3,1371.28,457.0933333333334,151.5,312,708.2651362984219,659.3000000000001,659.3000000000001,1371.28,4,3,4,11,434,Champions
13826.0,248,1,-14.85,-14.85,,248,-7.670014347202294,,,-14.85,1,1,1,3,111,AtRisk
13831.0,220,2,719.3,359.65,357.0,578,371.51793400286937,,,311.29999999999995,1,2,3,6,123,BigSpenders
13833.0,279,1,383.85,383.85,,279,198.25824964131994,,,383.85,1,1,2,4,112,AtRisk
13835.0,128,2,537.34,268.66999999999996,29.0,157,277.53572453371584,,,537.34,2,2,3,7,223,BigSpenders
13837.0,6,1,157.54000000000002,157.54000000000002,,6,81.36929698708752,157.54000000000002,157.54000000000002,157.54000000000002,4,1,1,6,411,Others
13838.0,243,2,437.94,218.97,335.0,578,226.19569583931133,,,207.28,1,2,3,6,123,BigSpenders
13841.0,341,1,85.0,85.0,,341,43.90243902439024,,,85.0,1,1,1,3,111,AtRisk
13842.0,1,6,2132.12,355.3533333333333,96.4,486,1101.2384505021519,581.69,892.76,1821.55,4,4,4,12,444,Champions
13845.0,184,1,312.98,312.98,,184,161.65394548063128,,,312.98,2,1,2,5,212,Others
13846.0,37,2,235.08,117.54,92.0,129,121.4186513629842,,252.53,235.08,4,2,2,8,422,Others
13848.0,124,2,640.0,320.0,361.0,486,330.5595408895265,,,320.0,2,2,3,7,223,BigSpenders
13850.0,1,2,1586.81,793.405,304.0,306,819.5862266857962,-8.67,-8.67,1586.81,4,2,4,10,424,Champions
13851.0,216,2,2405.14,1202.5700000000002,61.0,278,1242.2530846484938,,,2405.14,2,2,4,8,224,BigSpenders
13853.0,333,1,-33.2,-33.2,,333,-17.14777618364419,,,-33.2,1,1,1,3,111,AtRisk
13854.0,2,13,3688.0699999999997,283.6976923076923,37.333333333333336,455,1904.8855093256816,302.2,612.6999999999999,3378.67,4,4,4,12,444,Champions
13856.0,96,1,124.6,124.6,,96,64.35581061692969,,,124.6,3,1,1,5,311,Others
13860.0,121,1,324.25,324.25,,121,167.47489239598278,,,324.25,3,1,2,6,312,Others
13862.0,40,4,1013.71,253.4275,59.333333333333336,219,523.5804878048781,,425.1,1013.71,3,4,4,11,344,Champions
13863.0,129,2,299.56,149.77999999999997,61.0,190,154.72252510760399,,,299.56,2,2,2,6,222,Others
13865.0,1,2,277.44,138.72,187.0,188,143.29756097560974,118.22,118.22,277.44,4,2,2,8,422,Others
13867.0,122,2,561.3,280.65,97.0,219,289.91104734576754,,,561.3,3,2,3,8,323,BigSpenders
13868.0,302,2,3199.02,1599.51,32.0,334,1652.2915351506456,,,3199.02,1,2,4,7,124,BigSpenders
13869.0,125,1,1510.49,1510.49,,125,780.1670014347203,,,1510.49,2,1,4,7,214,BigSpenders
13870.0,152,2,149.86,74.93,151.0,303,77.4025824964132,,,149.86,2,2,1,5,221,Others
13871.0,69,3,1392.0,464.0,91.5,253,718.9670014347203,,397.55,1392.0,3,3,4,10,334,Champions
13873.0,3,4,381.7,95.42500000000001,93.0,284,197.1477761836442,159.20000000000002,159.20000000000002,381.7,4,4,2,10,442,Champions
13875.0,39,2,724.85,362.42499999999995,87.0,127,374.38450502152074,,340.65,724.85,3,2,3,8,323,BigSpenders
13876.0,154,1,122.7,122.7,,154,63.37446197991392,,,122.7,2,1,1,4,211,Others
13880.0,188,4,837.74,209.435,109.0,517,432.6921090387374,,,739.94,2,4,3,9,243,BigSpenders
13881.0,30,10,9317.58,931.758,34.44444444444444,343,4812.523385939742,,1773.02,9317.58,4,4,4,12,444,Champions
13882.0,91,4,386.8,96.69999999999999,80.66666666666667,334,199.78192252510757,,,386.8,3,4,2,9,342,Loyal
13883.0,5,5,661.19,132.238,53.5,220,341.5041606886657,-65.03,-65.03,661.19,4,4,3,11,443,Champions
13884.0,32,6,781.3000000000001,130.21666666666667,61.8,342,403.5408895265423,,344.25,781.3000000000001,4,4,3,11,443,Champions
13885.0,280,1,107.65,107.65,,280,55.60114777618364,,,107.65,1,1,1,3,111,AtRisk
13888.0,3,2,595.67,297.83500000000004,216.0,220,307.66312769010045,366.11,366.11,595.67,4,2,3,9,423,BigSpenders
13889.0,124,1,416.90000000000003,416.90000000000003,,124,215.32855093256816,,,416.90000000000003,2,1,2,5,212,Others
13890.0,121,6,908.2,151.36666666666667,42.2,333,469.0846484935438,,,908.2,3,4,3,10,343,Champions
13892.0,160,2,398.13,199.065,23.0,184,205.63385939741747,,,398.13,2,2,2,6,222,Others
13894.0,70,2,150.95000000000002,75.475,242.0,312,77.96556671449066,,-9.9,150.95000000000002,3,2,1,6,321,Others
13895.0,30,2,1655.77,827.885,215.0,245,855.2040172166428,,681.96,1655.77,4,2,4,10,424,Champions
13899.0,69,1,298.5,298.5,,69,154.17503586800572,,298.5,298.5,3,1,2,6,312,Others
13900.0,95,1,8.5,8.5,,95,4.390243902439025,,,8.5,3,1,1,5,311,Others
13901.0,248,1,1553.1200000000001,1553.1200000000001,,248,802.1853658536585,,,1553.1200000000001,1,1,4,6,114,AtRisk
13904.0,303,1,131.52,131.52,,303,67.92998565279771,,,131.52,1,1,1,3,111,AtRisk
13908.0,5,4,1406.09,351.52250000000004,70.0,217,726.2444763271162,-22.5,-22.5,1406.09,4,4,4,12,444,Champions
13911.0,128,3,867.47,289.1566666666667,62.0,253,448.0476327116213,,,867.47,2,3,3,8,233,BigSpenders
13914.0,182,2,308.57,154.285,92.0,275,159.37618364418935,,,308.57,2,2,2,6,222,Others
13917.0,339,1,66.58,66.58,,339,34.38852223816355,,,66.58,1,1,1,3,111,AtRisk
13919.0,31,2,382.77,191.385,33.0,64,197.70043041606885,,382.77,382.77,4,2,2,8,422,Others
13924.0,121,5,383.28,76.656,15.25,184,197.96384505021524,,,383.28,3,4,2,9,342,Loyal
13925.0,64,4,285.38,71.345,69.66666666666667,275,147.39856527977042,,115.92999999999999,285.38,3,4,2,9,342,Loyal
13928.0,122,1,131.22,131.22,,122,67.77503586800573,,,131.22,3,1,1,5,311,Others
13931.0,216,2,1237.53,618.7650000000001,36.0,252,639.1833572453372,,,1237.53,2,2,4,8,224,BigSpenders
13938.0,244,1,71.66,71.66,,244,37.01233859397417,,,71.66,1,1,1,3,111,AtRisk
13939.0,312,2,172.70000000000002,86.35,31.0,343,89.19942611190817,,,172.70000000000002,1,2,1,4,121,Others
13940.0,184,1,225.24,225.24,,184,116.33629842180773,,,225.24,2,1,2,5,212,Others
